run_id,episode,reward,avg_wait_time,epsilon,alpha,gamma,epsilon_decay,deliveries,energy_used
qlearning_v2,340,-25677.1,75.47,0.36004,0.05,0.99,0.997,13,82
qlearning_v2,341,-28248.7,66.85,0.35896,0.05,0.99,0.997,12,94
qlearning_v2,342,-30376.1,16.2,0.35789,0.05,0.99,0.997,2,82
qlearning_v2,343,-27909.7,44.62,0.35681,0.05,0.99,0.997,5,89
qlearning_v2,344,-28178.9,62.38,0.35574,0.05,0.99,0.997,5,83
qlearning_v2,345,-29352.0,15.89,0.35467,0.05,0.99,0.997,1,85
qlearning_v2,346,-31763.2,65.47,0.35361,0.05,0.99,0.997,7,104
qlearning_v2,347,-27963.0,74.18,0.35255,0.05,0.99,0.997,10,95
qlearning_v2,348,-27981.3,74.72,0.35149,0.05,0.99,0.997,11,101
qlearning_v2,349,-29473.1,71.0,0.35044,0.05,0.99,0.997,13,82
qlearning_v2,350,-27019.1,63.4,0.34939,0.05,0.99,0.997,7,67
qlearning_v2,351,-28668.2,58.0,0.34834,0.05,0.99,0.997,7,109
qlearning_v2,352,-29099.2,62.91,0.34729,0.05,0.99,0.997,3,89
qlearning_v2,353,-28961.3,74.62,0.34625,0.05,0.99,0.997,13,96
qlearning_v2,354,-29339.3,83.29,0.34521,0.05,0.99,0.997,13,101
qlearning_v2,355,-29856.8,67.54,0.34418,0.05,0.99,0.997,16,91
qlearning_v2,356,-28596.9,13.62,0.34314,0.05,0.99,0.997,0,83
qlearning_v2,357,-29220.3,35.0,0.34211,0.05,0.99,0.997,6,81
qlearning_v2,358,-27959.2,78.34,0.34109,0.05,0.99,0.997,21,89
qlearning_v2,359,-26179.8,83.05,0.34006,0.05,0.99,0.997,12,116
qlearning_v2,360,-28049.2,60.5,0.33904,0.05,0.99,0.997,8,84
qlearning_v2,361,-28737.6,29.19,0.33803,0.05,0.99,0.997,8,92
qlearning_v2,362,-31583.8,8.56,0.33701,0.05,0.99,0.997,3,76
qlearning_v2,363,-28020.2,54.25,0.336,0.05,0.99,0.997,12,99
qlearning_v2,364,-29583.6,62.06,0.33499,0.05,0.99,0.997,9,87
qlearning_v2,365,-29722.4,54.67,0.33399,0.05,0.99,0.997,7,78
qlearning_v2,366,-28629.2,65.09,0.33299,0.05,0.99,0.997,27,84
qlearning_v2,367,-29799.6,50.33,0.33199,0.05,0.99,0.997,7,92
qlearning_v2,368,-27782.6,58.5,0.33099,0.05,0.99,0.997,4,102
qlearning_v2,369,-28549.3,93.76,0.33,0.05,0.99,0.997,13,66
qlearning_v2,370,-27890.9,66.0,0.32901,0.05,0.99,0.997,16,83
qlearning_v2,371,-31471.8,41.0,0.32802,0.05,0.99,0.997,5,76
qlearning_v2,372,-27930.8,74.82,0.32704,0.05,0.99,0.997,10,96
qlearning_v2,373,-26705.1,55.62,0.32606,0.05,0.99,0.997,8,102
qlearning_v2,374,-28861.1,81.76,0.32508,0.05,0.99,0.997,9,77
qlearning_v2,375,-27288.1,81.11,0.3241,0.05,0.99,0.997,10,82
qlearning_v2,376,-29584.7,24.23,0.32313,0.05,0.99,0.997,5,84
qlearning_v2,377,-29389.1,60.62,0.32216,0.05,0.99,0.997,16,92
qlearning_v2,378,-27104.8,85.42,0.3212,0.05,0.99,0.997,18,106
qlearning_v2,379,-28474.6,95.09,0.32023,0.05,0.99,0.997,24,87
qlearning_v2,380,-28078.4,53.05,0.31927,0.05,0.99,0.997,17,73
qlearning_v2,381,-30865.3,72.72,0.31831,0.05,0.99,0.997,10,91
qlearning_v2,382,-28823.8,88.89,0.31736,0.05,0.99,0.997,11,91
qlearning_v2,383,-28728.3,80.69,0.31641,0.05,0.99,0.997,8,76
qlearning_v2,384,-27706.5,84.0,0.31546,0.05,0.99,0.997,17,95
qlearning_v2,385,-29076.4,57.64,0.31451,0.05,0.99,0.997,3,98
qlearning_v2,386,-29212.4,74.24,0.31357,0.05,0.99,0.997,14,88
qlearning_v2,387,-27852.1,76.0,0.31263,0.05,0.99,0.997,15,82
qlearning_v2,388,-29292.3,42.28,0.31169,0.05,0.99,0.997,10,56
qlearning_v2,389,-29387.5,78.33,0.31075,0.05,0.99,0.997,13,90
qlearning_v2,390,-30244.3,81.74,0.30982,0.05,0.99,0.997,11,91
qlearning_v2,391,-27207.9,63.47,0.30889,0.05,0.99,0.997,9,78
qlearning_v2,392,-28760.7,82.0,0.30797,0.05,0.99,0.997,12,94
qlearning_v2,393,-27425.2,64.53,0.30704,0.05,0.99,0.997,9,89
qlearning_v2,394,-28944.3,22.2,0.30612,0.05,0.99,0.997,7,76
qlearning_v2,395,-29555.3,18.53,0.3052,0.05,0.99,0.997,7,81
qlearning_v2,396,-29142.0,70.82,0.30429,0.05,0.99,0.997,14,65
qlearning_v2,397,-27529.6,31.44,0.30337,0.05,0.99,0.997,8,67
qlearning_v2,398,-28575.5,52.12,0.30246,0.05,0.99,0.997,16,75
qlearning_v2,399,-29450.7,63.35,0.30156,0.05,0.99,0.997,9,114
qlearning_v2,400,-27949.2,39.43,0.30065,0.05,0.99,0.997,6,74
qlearning_v2,401,-28484.5,43.94,0.29975,0.05,0.99,0.997,8,110
qlearning_v2,402,-26845.6,38.56,0.29885,0.05,0.99,0.997,8,97
qlearning_v2,403,-30100.0,80.46,0.29795,0.05,0.99,0.997,16,85
qlearning_v2,404,-29347.8,91.86,0.29706,0.05,0.99,0.997,14,101
qlearning_v2,405,-27036.5,80.56,0.29617,0.05,0.99,0.997,10,100
qlearning_v2,406,-30783.8,67.33,0.29528,0.05,0.99,0.997,7,86
qlearning_v2,407,-27253.3,90.89,0.29439,0.05,0.99,0.997,10,81
qlearning_v2,408,-29056.0,70.05,0.29351,0.05,0.99,0.997,15,105
qlearning_v2,409,-28076.2,95.26,0.29263,0.05,0.99,0.997,23,84
qlearning_v2,410,-30292.6,70.12,0.29175,0.05,0.99,0.997,9,87
qlearning_v2,411,-28541.0,63.09,0.29088,0.05,0.99,0.997,3,75
qlearning_v2,412,-27988.8,66.06,0.29,0.05,0.99,0.997,10,76
qlearning_v2,413,-27799.7,67.61,0.28913,0.05,0.99,0.997,20,104
qlearning_v2,414,-29370.2,69.74,0.28827,0.05,0.99,0.997,15,79
qlearning_v2,415,-28487.0,75.48,0.2874,0.05,0.99,0.997,18,80
qlearning_v2,416,-30031.0,67.68,0.28654,0.05,0.99,0.997,14,125
qlearning_v2,417,-28932.6,31.0,0.28568,0.05,0.99,0.997,3,77
qlearning_v2,418,-28033.2,34.08,0.28482,0.05,0.99,0.997,6,134
qlearning_v2,419,-28192.3,57.88,0.28397,0.05,0.99,0.997,9,91
qlearning_v2,420,-28483.6,75.14,0.28312,0.05,0.99,0.997,20,97
qlearning_v2,421,-29039.1,60.3,0.28227,0.05,0.99,0.997,15,87
qlearning_v2,422,-29508.0,46.73,0.28142,0.05,0.99,0.997,7,90
qlearning_v2,423,-28775.1,84.45,0.28058,0.05,0.99,0.997,12,97
qlearning_v2,424,-26532.4,44.64,0.27974,0.05,0.99,0.997,6,83
qlearning_v2,425,-27919.2,68.53,0.2789,0.05,0.99,0.997,8,99
qlearning_v2,426,-29511.8,62.05,0.27806,0.05,0.99,0.997,11,66
qlearning_v2,427,-29073.1,78.62,0.27723,0.05,0.99,0.997,13,72
qlearning_v2,428,-29494.3,30.1,0.27639,0.05,0.99,0.997,2,76
qlearning_v2,429,-27334.5,17.79,0.27556,0.05,0.99,0.997,6,50
qlearning_v2,430,-28557.5,83.0,0.27474,0.05,0.99,0.997,10,75
qlearning_v2,431,-28586.4,60.74,0.27391,0.05,0.99,0.997,15,93
qlearning_v2,432,-26217.9,54.35,0.27309,0.05,0.99,0.997,12,93
qlearning_v2,433,-30214.3,40.57,0.27227,0.05,0.99,0.997,6,91
qlearning_v2,434,-29328.8,50.52,0.27146,0.05,0.99,0.997,13,106
qlearning_v2,435,-27515.2,67.0,0.27064,0.05,0.99,0.997,9,89
qlearning_v2,436,-27312.9,78.7,0.26983,0.05,0.99,0.997,15,93
qlearning_v2,437,-28179.1,61.71,0.26902,0.05,0.99,0.997,16,97
qlearning_v2,438,-28274.7,42.22,0.26821,0.05,0.99,0.997,1,109
qlearning_v2,439,-27866.2,52.71,0.26741,0.05,0.99,0.997,6,114
qlearning_v2,440,-29853.4,47.06,0.26661,0.05,0.99,0.997,8,93
qlearning_v2,441,-28350.9,75.46,0.26581,0.05,0.99,0.997,17,83
qlearning_v2,442,-31428.6,66.23,0.26501,0.05,0.99,0.997,5,72
qlearning_v2,443,-26435.1,37.15,0.26421,0.05,0.99,0.997,6,127
qlearning_v2,444,-29640.0,100.06,0.26342,0.05,0.99,0.997,10,120
qlearning_v2,445,-27197.7,85.7,0.26263,0.05,0.99,0.997,15,99
qlearning_v2,446,-27798.7,89.08,0.26184,0.05,0.99,0.997,17,94
qlearning_v2,447,-28060.9,45.67,0.26106,0.05,0.99,0.997,1,78
qlearning_v2,448,-28681.5,54.75,0.26027,0.05,0.99,0.997,4,95
qlearning_v2,449,-29009.4,65.59,0.25949,0.05,0.99,0.997,9,93
qlearning_v2,450,-29748.9,39.4,0.25871,0.05,0.99,0.997,7,83
qlearning_v2,451,-27736.8,89.08,0.25794,0.05,0.99,0.997,18,91
qlearning_v2,452,-29102.6,102.2,0.25716,0.05,0.99,0.997,12,107
qlearning_v2,453,-30070.0,67.2,0.25639,0.05,0.99,0.997,17,105
qlearning_v2,454,-28876.0,53.81,0.25562,0.05,0.99,0.997,8,85
qlearning_v2,455,-28382.3,37.67,0.25486,0.05,0.99,0.997,7,81
qlearning_v2,456,-30074.1,32.0,0.25409,0.05,0.99,0.997,8,62
qlearning_v2,457,-29613.2,60.81,0.25333,0.05,0.99,0.997,13,94
qlearning_v2,458,-28503.4,47.63,0.25257,0.05,0.99,0.997,11,68
qlearning_v2,459,-28086.0,64.17,0.25181,0.05,0.99,0.997,12,95
qlearning_v2,460,-29175.2,65.74,0.25106,0.05,0.99,0.997,16,99
qlearning_v2,461,-28427.1,53.65,0.2503,0.05,0.99,0.997,9,82
qlearning_v2,462,-27992.7,89.33,0.24955,0.05,0.99,0.997,16,99
qlearning_v2,463,-29889.3,83.15,0.2488,0.05,0.99,0.997,12,106
qlearning_v2,464,-30610.7,34.92,0.24806,0.05,0.99,0.997,5,59
qlearning_v2,465,-29046.1,33.38,0.24731,0.05,0.99,0.997,8,67
qlearning_v2,466,-28658.0,81.05,0.24657,0.05,0.99,0.997,13,55
qlearning_v2,467,-29257.5,60.71,0.24583,0.05,0.99,0.997,9,75
qlearning_v2,468,-30137.8,88.11,0.24509,0.05,0.99,0.997,20,86
qlearning_v2,469,-28245.8,55.09,0.24436,0.05,0.99,0.997,3,81
qlearning_v2,470,-27369.8,36.64,0.24363,0.05,0.99,0.997,6,131
qlearning_v2,471,-29962.8,66.57,0.2429,0.05,0.99,0.997,13,56
qlearning_v2,472,-27703.0,52.38,0.24217,0.05,0.99,0.997,8,85
qlearning_v2,473,-27660.8,7.88,0.24144,0.05,0.99,0.997,0,51
qlearning_v2,474,-29295.3,77.2,0.24072,0.05,0.99,0.997,16,81
qlearning_v2,475,-31109.0,37.15,0.23999,0.05,0.99,0.997,5,90
qlearning_v2,476,-29030.6,51.93,0.23927,0.05,0.99,0.997,7,102
qlearning_v2,477,-29816.7,42.64,0.23856,0.05,0.99,0.997,3,59
qlearning_v2,478,-27010.8,67.0,0.23784,0.05,0.99,0.997,12,86
qlearning_v2,479,-26955.1,47.43,0.23713,0.05,0.99,0.997,6,107
qlearning_v2,480,-28745.0,93.05,0.23642,0.05,0.99,0.997,14,120
qlearning_v2,481,-27543.0,32.08,0.23571,0.05,0.99,0.997,5,70
qlearning_v2,482,-31256.7,82.95,0.235,0.05,0.99,0.997,12,89
qlearning_v2,483,-27901.6,24.0,0.23429,0.05,0.99,0.997,1,87
qlearning_v2,484,-27943.6,38.69,0.23359,0.05,0.99,0.997,5,102
qlearning_v2,485,-29567.4,79.65,0.23289,0.05,0.99,0.997,12,63
qlearning_v2,486,-25532.0,69.55,0.23219,0.05,0.99,0.997,12,75
qlearning_v2,487,-31797.1,4.6,0.2315,0.05,0.99,0.997,2,72
qlearning_v2,488,-29273.9,72.2,0.2308,0.05,0.99,0.997,7,83
qlearning_v2,489,-27920.0,37.73,0.23011,0.05,0.99,0.997,7,65
qlearning_v2,490,-27925.9,81.34,0.22942,0.05,0.99,0.997,21,118
qlearning_v2,491,-29443.0,70.55,0.22873,0.05,0.99,0.997,14,95
qlearning_v2,492,-28753.6,43.67,0.22804,0.05,0.99,0.997,7,92
qlearning_v2,493,-28721.8,67.6,0.22736,0.05,0.99,0.997,12,101
qlearning_v2,494,-29027.4,76.22,0.22668,0.05,0.99,0.997,10,108
qlearning_v2,495,-29448.7,56.35,0.226,0.05,0.99,0.997,9,89
qlearning_v2,496,-30216.6,62.56,0.22532,0.05,0.99,0.997,10,72
qlearning_v2,497,-30135.9,25.8,0.22464,0.05,0.99,0.997,2,63
qlearning_v2,498,-29770.5,81.95,0.22397,0.05,0.99,0.997,12,85
qlearning_v2,499,-28678.3,68.62,0.2233,0.05,0.99,0.997,10,91
qlearning_v2,500,-29073.2,84.11,0.22263,0.05,0.99,0.997,11,89
qlearning_v2,501,-27401.2,66.06,0.22196,0.05,0.99,0.997,8,64
qlearning_v2,502,-28540.0,28.27,0.22129,0.05,0.99,0.997,3,100
qlearning_v2,503,-30416.9,90.28,0.22063,0.05,0.99,0.997,10,113
qlearning_v2,504,-26844.6,57.11,0.21997,0.05,0.99,0.997,14,92
qlearning_v2,505,-30717.9,74.17,0.21931,0.05,0.99,0.997,10,78
qlearning_v2,506,-30044.5,88.0,0.21865,0.05,0.99,0.997,17,105
qlearning_v2,507,-26392.0,41.24,0.21799,0.05,0.99,0.997,9,75
qlearning_v2,508,-29000.7,89.08,0.21734,0.05,0.99,0.997,5,119
qlearning_v2,509,-27911.3,51.36,0.21669,0.05,0.99,0.997,6,121
qlearning_v2,510,-27587.0,85.5,0.21604,0.05,0.99,0.997,14,75
qlearning_v2,511,-28837.9,65.63,0.21539,0.05,0.99,0.997,11,118
qlearning_v2,512,-27807.5,30.69,0.21474,0.05,0.99,0.997,5,85
qlearning_v2,513,-28531.8,44.15,0.2141,0.05,0.99,0.997,5,71
qlearning_v2,514,-30803.8,35.8,0.21346,0.05,0.99,0.997,2,121
qlearning_v2,515,-29240.4,73.83,0.21282,0.05,0.99,0.997,16,98
qlearning_v2,516,-29089.0,95.48,0.21218,0.05,0.99,0.997,13,100
qlearning_v2,517,-29884.5,60.33,0.21154,0.05,0.99,0.997,10,110
qlearning_v2,518,-29333.2,15.82,0.21091,0.05,0.99,0.997,3,124
qlearning_v2,519,-28472.2,36.0,0.21027,0.05,0.99,0.997,3,109
qlearning_v2,520,-28091.5,82.68,0.20964,0.05,0.99,0.997,11,115
qlearning_v2,521,-26704.3,77.94,0.20902,0.05,0.99,0.997,9,101
qlearning_v2,522,-28020.1,71.44,0.20839,0.05,0.99,0.997,8,97
qlearning_v2,523,-28778.5,117.1,0.20776,0.05,0.99,0.997,13,105
qlearning_v2,524,-29498.5,91.56,0.20714,0.05,0.99,0.997,19,105
qlearning_v2,525,-29074.7,60.08,0.20652,0.05,0.99,0.997,6,79
qlearning_v2,526,-26510.0,85.15,0.2059,0.05,0.99,0.997,12,125
qlearning_v2,527,-26813.3,12.3,0.20528,0.05,0.99,0.997,2,71
qlearning_v2,528,-29904.5,83.28,0.20467,0.05,0.99,0.997,10,80
qlearning_v2,529,-28286.8,48.18,0.20405,0.05,0.99,0.997,4,121
qlearning_v2,530,-29149.8,77.43,0.20344,0.05,0.99,0.997,13,71
qlearning_v2,531,-28389.3,57.77,0.20283,0.05,0.99,0.997,7,86
qlearning_v2,532,-29842.2,55.0,0.20222,0.05,0.99,0.997,7,94
qlearning_v2,533,-28156.2,54.21,0.20161,0.05,0.99,0.997,9,109
qlearning_v2,534,-29025.2,35.42,0.20101,0.05,0.99,0.997,4,89
qlearning_v2,535,-26332.2,70.15,0.20041,0.05,0.99,0.997,13,99
qlearning_v2,536,-29002.0,43.62,0.1998,0.05,0.99,0.997,6,55
qlearning_v2,537,-29137.2,69.79,0.1992,0.05,0.99,0.997,11,79
qlearning_v2,538,-28916.5,71.3,0.19861,0.05,0.99,0.997,3,135
qlearning_v2,539,-30427.2,34.15,0.19801,0.05,0.99,0.997,5,89
qlearning_v2,540,-29112.8,72.5,0.19742,0.05,0.99,0.997,8,121
qlearning_v2,541,-27292.6,92.47,0.19683,0.05,0.99,0.997,9,102
qlearning_v2,542,-28107.5,87.5,0.19623,0.05,0.99,0.997,26,80
qlearning_v2,543,-29285.2,120.0,0.19565,0.05,0.99,0.997,9,104
qlearning_v2,544,-28506.7,21.3,0.19506,0.05,0.99,0.997,2,89
qlearning_v2,545,-30628.4,57.09,0.19447,0.05,0.99,0.997,3,73
qlearning_v2,546,-29062.5,96.93,0.19389,0.05,0.99,0.997,20,85
qlearning_v2,547,-28447.2,70.76,0.19331,0.05,0.99,0.997,10,79
qlearning_v2,548,-29595.7,66.16,0.19273,0.05,0.99,0.997,11,79
qlearning_v2,549,-26881.8,76.89,0.19215,0.05,0.99,0.997,10,86
qlearning_v2,550,-28607.6,61.67,0.19157,0.05,0.99,0.997,8,77
qlearning_v2,551,-28818.2,56.78,0.191,0.05,0.99,0.997,10,89
qlearning_v2,552,-28197.8,24.44,0.19043,0.05,0.99,0.997,1,66
qlearning_v2,553,-29212.3,66.7,0.18986,0.05,0.99,0.997,17,81
qlearning_v2,554,-28368.2,56.08,0.18929,0.05,0.99,0.997,5,104
qlearning_v2,555,-30231.0,75.21,0.18872,0.05,0.99,0.997,11,120
qlearning_v2,556,-28552.3,51.57,0.18815,0.05,0.99,0.997,6,106
qlearning_v2,557,-27396.8,43.2,0.18759,0.05,0.99,0.997,2,111
qlearning_v2,558,-29119.2,74.9,0.18702,0.05,0.99,0.997,12,114
qlearning_v2,559,-30493.8,33.18,0.18646,0.05,0.99,0.997,3,96
qlearning_v2,560,-28916.4,30.58,0.1859,0.05,0.99,0.997,4,83
qlearning_v2,561,-30591.9,49.47,0.18535,0.05,0.99,0.997,7,93
qlearning_v2,562,-30421.2,61.54,0.18479,0.05,0.99,0.997,5,104
qlearning_v2,563,-27751.1,56.28,0.18424,0.05,0.99,0.997,10,72
qlearning_v2,564,-29909.1,98.17,0.18368,0.05,0.99,0.997,22,92
qlearning_v2,565,-28974.2,87.88,0.18313,0.05,0.99,0.997,9,114
qlearning_v2,566,-27811.1,23.67,0.18258,0.05,0.99,0.997,1,77
qlearning_v2,567,-29206.3,14.5,0.18203,0.05,0.99,0.997,4,111
qlearning_v2,568,-30205.4,56.25,0.18149,0.05,0.99,0.997,8,78
qlearning_v2,569,-28890.5,63.33,0.18094,0.05,0.99,0.997,7,105
qlearning_v2,570,-28048.3,79.28,0.1804,0.05,0.99,0.997,17,106
qlearning_v2,571,-30959.3,56.93,0.17986,0.05,0.99,0.997,6,66
qlearning_v2,572,-30098.7,42.15,0.17932,0.05,0.99,0.997,5,64
qlearning_v2,573,-29077.7,78.06,0.17878,0.05,0.99,0.997,8,119
qlearning_v2,574,-29001.7,66.93,0.17825,0.05,0.99,0.997,6,129
qlearning_v2,575,-29402.9,67.53,0.17771,0.05,0.99,0.997,11,103
qlearning_v2,576,-29682.5,27.57,0.17718,0.05,0.99,0.997,6,80
qlearning_v2,577,-28901.7,52.85,0.17665,0.05,0.99,0.997,5,79
qlearning_v2,578,-30302.1,64.15,0.17612,0.05,0.99,0.997,5,67
qlearning_v2,579,-28574.8,69.06,0.17559,0.05,0.99,0.997,9,81
qlearning_v2,580,-28283.9,73.5,0.17506,0.05,0.99,0.997,12,78
qlearning_v2,581,-27423.7,58.4,0.17454,0.05,0.99,0.997,7,74
qlearning_v2,582,-28373.5,48.27,0.17401,0.05,0.99,0.997,7,115
qlearning_v2,583,-28614.0,64.6,0.17349,0.05,0.99,0.997,12,115
qlearning_v2,584,-27666.5,85.47,0.17297,0.05,0.99,0.997,13,100
qlearning_v2,585,-28313.0,51.11,0.17245,0.05,0.99,0.997,12,115
qlearning_v2,586,-29503.9,98.27,0.17193,0.05,0.99,0.997,14,98
qlearning_v2,587,-31554.2,44.6,0.17142,0.05,0.99,0.997,8,79
qlearning_v2,588,-28303.1,51.55,0.1709,0.05,0.99,0.997,12,72
qlearning_v2,589,-31580.1,63.65,0.17039,0.05,0.99,0.997,10,82
qlearning_v2,590,-30265.5,130.58,0.16988,0.05,0.99,0.997,4,105
qlearning_v2,591,-27829.7,121.47,0.16937,0.05,0.99,0.997,11,124
qlearning_v2,592,-29901.9,96.12,0.16886,0.05,0.99,0.997,10,143
qlearning_v2,593,-29543.9,16.08,0.16836,0.05,0.99,0.997,5,88
qlearning_v2,594,-28168.3,49.54,0.16785,0.05,0.99,0.997,5,71
qlearning_v2,595,-29701.1,62.72,0.16735,0.05,0.99,0.997,10,112
qlearning_v2,596,-29454.7,55.71,0.16685,0.05,0.99,0.997,9,114
qlearning_v2,597,-30787.1,63.5,0.16634,0.05,0.99,0.997,6,127
qlearning_v2,598,-28254.5,89.69,0.16585,0.05,0.99,0.997,5,120
qlearning_v2,599,-30335.8,28.89,0.16535,0.05,0.99,0.997,1,51
qlearning_v2,600,-28675.5,123.21,0.16485,0.05,0.99,0.997,11,115
qlearning_v2,601,-30177.1,69.6,0.16436,0.05,0.99,0.997,12,67
qlearning_v2,602,-28540.1,51.5,0.16386,0.05,0.99,0.997,6,62
qlearning_v2,603,-28364.8,67.27,0.16337,0.05,0.99,0.997,7,81
qlearning_v2,604,-29118.0,67.54,0.16288,0.05,0.99,0.997,6,120
qlearning_v2,605,-28237.6,60.0,0.16239,0.05,0.99,0.997,8,97
qlearning_v2,606,-26109.4,47.31,0.16191,0.05,0.99,0.997,8,78
qlearning_v2,607,-28135.9,53.8,0.16142,0.05,0.99,0.997,7,48
qlearning_v2,608,-29918.4,32.17,0.16094,0.05,0.99,0.997,4,93
qlearning_v2,609,-27517.3,49.7,0.16045,0.05,0.99,0.997,2,96
qlearning_v2,610,-28764.0,21.56,0.15997,0.05,0.99,0.997,1,115
qlearning_v2,611,-28975.0,63.69,0.15949,0.05,0.99,0.997,9,135
qlearning_v2,612,-28745.5,42.0,0.15901,0.05,0.99,0.997,3,50
qlearning_v2,613,-28778.9,62.6,0.15854,0.05,0.99,0.997,8,58
qlearning_v2,614,-30111.6,42.33,0.15806,0.05,0.99,0.997,7,77
qlearning_v2,615,-26840.2,32.5,0.15759,0.05,0.99,0.997,2,109
qlearning_v2,616,-29882.5,69.0,0.15711,0.05,0.99,0.997,6,85
qlearning_v2,617,-28103.3,67.67,0.15664,0.05,0.99,0.997,4,81
qlearning_v2,618,-30294.4,46.18,0.15617,0.05,0.99,0.997,3,103
qlearning_v2,619,-30995.8,77.87,0.15571,0.05,0.99,0.997,7,116
qlearning_v2,620,-26122.8,25.8,0.15524,0.05,0.99,0.997,7,96
qlearning_v2,621,-26687.9,41.12,0.15477,0.05,0.99,0.997,9,58
qlearning_v2,622,-29303.7,57.08,0.15431,0.05,0.99,0.997,7,74
qlearning_v2,623,-29951.0,47.89,0.15385,0.05,0.99,0.997,10,100
qlearning_v2,624,-29181.9,102.0,0.15338,0.05,0.99,0.997,5,93
qlearning_v2,625,-27373.9,86.31,0.15292,0.05,0.99,0.997,8,118
qlearning_v2,626,-29187.3,26.36,0.15246,0.05,0.99,0.997,6,66
qlearning_v2,627,-29072.3,31.92,0.15201,0.05,0.99,0.997,4,96
qlearning_v2,628,-27029.2,93.26,0.15155,0.05,0.99,0.997,15,79
qlearning_v2,629,-30649.1,43.0,0.1511,0.05,0.99,0.997,6,82
qlearning_v2,630,-28730.7,74.5,0.15064,0.05,0.99,0.997,10,94
qlearning_v2,631,-27701.3,80.95,0.15019,0.05,0.99,0.997,12,111
qlearning_v2,632,-27690.3,126.21,0.14974,0.05,0.99,0.997,12,101
qlearning_v2,633,-30353.0,88.16,0.14929,0.05,0.99,0.997,11,55
qlearning_v2,634,-29665.2,84.82,0.14884,0.05,0.99,0.997,14,104
qlearning_v2,635,-29910.6,69.92,0.1484,0.05,0.99,0.997,5,112
qlearning_v2,636,-27656.8,82.46,0.14795,0.05,0.99,0.997,18,91
qlearning_v2,637,-29264.4,73.89,0.14751,0.05,0.99,0.997,10,103
qlearning_v2,638,-27346.1,45.31,0.14707,0.05,0.99,0.997,5,107
qlearning_v2,639,-28414.5,125.23,0.14662,0.05,0.99,0.997,5,110
qlearning_v2,640,-28238.1,92.56,0.14618,0.05,0.99,0.997,11,67
qlearning_v2,641,-28916.9,65.52,0.14575,0.05,0.99,0.997,13,113
qlearning_v2,642,-30585.6,71.53,0.14531,0.05,0.99,0.997,11,97
qlearning_v2,643,-28940.3,75.86,0.14487,0.05,0.99,0.997,6,96
qlearning_v2,644,-29283.3,50.44,0.14444,0.05,0.99,0.997,8,76
qlearning_v2,645,-28989.0,65.59,0.144,0.05,0.99,0.997,9,85
qlearning_v2,646,-27937.3,60.19,0.14357,0.05,0.99,0.997,13,76
qlearning_v2,647,-31048.2,110.86,0.14314,0.05,0.99,0.997,13,74
qlearning_v2,648,-28630.4,65.38,0.14271,0.05,0.99,0.997,13,78
qlearning_v2,649,-29819.4,50.47,0.14228,0.05,0.99,0.997,11,98
qlearning_v2,650,-27427.0,65.68,0.14186,0.05,0.99,0.997,11,110
qlearning_v2,651,-28179.6,78.95,0.14143,0.05,0.99,0.997,12,92
qlearning_v2,652,-29499.4,38.36,0.14101,0.05,0.99,0.997,3,63
qlearning_v2,653,-28574.7,59.56,0.14058,0.05,0.99,0.997,12,99
qlearning_v2,654,-28759.5,113.0,0.14016,0.05,0.99,0.997,17,105
qlearning_v2,655,-28354.5,52.73,0.13974,0.05,0.99,0.997,7,100
qlearning_v2,656,-29182.5,54.08,0.13932,0.05,0.99,0.997,4,105
qlearning_v2,657,-28820.9,50.08,0.13891,0.05,0.99,0.997,8,73
qlearning_v2,658,-28898.2,45.07,0.13849,0.05,0.99,0.997,6,74
qlearning_v2,659,-29698.1,60.17,0.13807,0.05,0.99,0.997,10,92
qlearning_v2,660,-28448.8,65.75,0.13766,0.05,0.99,0.997,5,106
qlearning_v2,661,-28578.6,102.62,0.13725,0.05,0.99,0.997,9,117
qlearning_v2,662,-27314.7,70.76,0.13683,0.05,0.99,0.997,9,104
qlearning_v2,663,-30849.5,69.57,0.13642,0.05,0.99,0.997,6,105
qlearning_v2,664,-29725.3,70.28,0.13601,0.05,0.99,0.997,10,96
qlearning_v2,665,-29140.8,67.43,0.13561,0.05,0.99,0.997,6,106
qlearning_v2,666,-28316.2,19.56,0.1352,0.05,0.99,0.997,1,54
qlearning_v2,667,-28055.8,58.17,0.13479,0.05,0.99,0.997,4,61
qlearning_v2,668,-27332.4,81.5,0.13439,0.05,0.99,0.997,10,73
qlearning_v2,669,-31251.5,53.73,0.13399,0.05,0.99,0.997,3,135
qlearning_v2,670,-29868.7,47.86,0.13358,0.05,0.99,0.997,6,79
qlearning_v2,671,-28958.0,80.0,0.13318,0.05,0.99,0.997,8,110
qlearning_v2,672,-28816.1,85.74,0.13278,0.05,0.99,0.997,15,107
qlearning_v2,673,-28863.3,87.16,0.13239,0.05,0.99,0.997,18,106
qlearning_v2,674,-28354.9,59.22,0.13199,0.05,0.99,0.997,10,88
qlearning_v2,675,-27915.1,9.45,0.13159,0.05,0.99,0.997,3,102
qlearning_v2,676,-28912.3,46.43,0.1312,0.05,0.99,0.997,6,96
qlearning_v2,677,-25398.0,82.27,0.1308,0.05,0.99,0.997,14,80
qlearning_v2,678,-29426.9,79.39,0.13041,0.05,0.99,0.997,10,78
qlearning_v2,679,-27484.5,8.12,0.13002,0.05,0.99,0.997,0,15
